ID_neurona,rata,sesion,mean_rate,std_rate,firing_rate,ISI_peak_time,ISI_index,ISI_ratio,CV,CV2,peak_time_ccg,potencia_tot,ancho_banda,frec_dominante,pot_frec_dominante,pot_rango_freq,AUC,AUC_depol,AUC_repol,AUC_asimetria,wf_invertida,asimetria,value_min,value_max_1,value_max_2,duracion,dur_1max_min,dur_2max_min,dur_1max_2max,pendiente_depol,pendiente_repol,proporcion_energia,clu_metric_error,tetrodo,type,calidad,estructura,estructura_fina,m_pre,m_post,DA,ISI_time,ID,peak_ratio,peak_amplitude,slope_ratio,power_ratio,AUC_tiempo_tot
1410,12,9,0.377605791933329,0.206621540482261,2.88171184467844,26.0,0.422096455890268,0.0010406811731315,9.76,0.93,0.8,1428634.15,5508.96,2544,259.28,384303.76,983916.58,1.08,1.04,0.97,0,5.98561487331631,-1.0,3.99362594097301,0.0287398951551669,0.121368608017397,0.18,0.18,0.37,-0.832270990162164,0.171456649192529,11.3,,3,SU,1,VTA,VTA_m,,,2.0,26.0,1410,0.2002552878049872,-0.5994894243900257,,0.0006742197586122679,2.12
1411,12,9,0.480307503946585,0.274791155576193,2.80919880422016,14.0,1.00384336115533,0.0079580745341614,1.49,0.99,19.8,1853548.64,7084.04,1593,261.61,685999.64,1363154.89,1.23,1.41,1.15,0,-4.59340644063061,-1.0,0.133139037164512,0.317194983346917,0.183949085083356,0.34,0.34,0.68,-0.103012639742228,0.119744998486083,1.16,,3,SU,1,VTA,VTA_m,,,2.0,14.0,1411,0.759189043871893,0.5183780877437861,,0.0003812105083887514,2.6399999999999997
1412,12,9,0.429445159765871,0.200751424728611,0.953028531737379,12.0,0.620690482186327,0.0017167381974248,1.42,1.0,11.0,1146048.15,7010.23,1250,163.46,349715.03,861689.78,1.63,1.9,1.17,0,-2.12606697774763,-1.0,0.488187377672852,0.426754366859841,0.266154422739351,0.31,0.37,0.68,-0.148818737767285,0.11889619723832,1.26,,4,SU,1,VTA,VTA_c,,,2.0,12.0,1412,0.671958393817146,0.3439167876342919,,0.000467190766714467,3.53
1413,12,9,0.374979826812155,0.209456822817203,2.56085527092132,20.0,0.765418791734581,0.0028744809964867,11.67,0.98,16.8,1738172.72,6309.57,1678,275.44,493518.24,1267892.04,1.08,1.32,1.23,0,-3.86365111006055,-1.0,0.0840932445410689,0.437197130609059,0.166460516193131,0.4,0.28,0.68,-0.083391788041621,0.159688570067673,1.2,,4,SU,1,VTA,VTA_c,,,2.0,20.0,1413,0.6957987729743222,0.39159754594864454,,0.0005578038179832516,2.4000000000000004
1414,12,9,0.304172827192844,0.338878574849792,0.301501589273896,12.0,0.0,0.0,2.33,1.06,13.4,994813.76,5102.92,2031,194.91,166894.6,641577.93,1.11,1.11,1.0,0,3.62816622709683,-0.883344314478242,2.35983782651918,0.105006237750647,0.183920964890215,0.25,0.65,0.89,-0.405397767624679,0.0470643120108995,4.46,,5,SU,1,VTA,VTA_l,,,2.0,12.0,1414,0.2723696283695539,-0.4552607432608922,,0.0011665005181953074,2.22
1415,12,9,0.420417174172594,0.281454775523996,28.362140008721,12.0,0.62081845081024,0.0147251057285659,1.54,0.8,39.4,1850969.83,6863.56,1799,269.64,736520.57,1361332.72,1.14,1.35,1.19,0,-4.51700116742563,-1.0,0.0676021720988806,0.364304540227273,0.172619303472746,0.46,0.31,0.77,-0.0711734781399253,0.136430454022727,1.15,,6,SU,1,VTA,VTA_l,,,2.0,12.0,1415,0.7329741787954578,0.4659483575909156,,0.0003659657747081086,2.49
1416,12,9,0.467383522180195,0.280406199732566,38.3806616248195,12.0,0.240056304544357,0.0094537292866731,3.67,0.68,14.2,1543082.97,3453.65,3356,446.67,161187.38,1090577.83,0.68,0.8,1.18,0,-6.09321367898396,-1.0,0.341427961570501,0.27985077721663,0.111407634049177,0.15,0.18,0.34,-0.268285592314101,0.213308462869437,1.25,,7,SU,2,VTA,VTA_l,,,2.0,12.0,1416,0.7454742473306073,0.4909484946612146,,0.00276346475263102,1.48
1417,12,9,0.48641907957706,0.289680525787099,1.9548534328057,16.0,0.703146226158778,0.002649930264993,1.74,1.04,21.6,2139604.35,6940.55,1621,308.23,838441.61,1569542.6,1.29,1.35,1.05,0,4.46588691871054,-0.601691005395213,3.34914437325977,0.0438185845781136,0.540631512276727,0.52,1.04,1.57,-0.232402081097352,0.0189855761756861,9.7,,7,SU,2,VTA,VTA_l,,,2.0,16.0,1417,0.1522946282818931,-0.6954107434362139,,0.00036748740244171017,2.64
1418,12,9,0.510985956275659,0.297972704611143,4.21802359026672,22.0,0.324992514112765,0.0037487073422957,4.24,0.79,25.8,2312853.58,4203.9,3660,550.04,396001.4,1571296.81,0.65,0.89,1.38,0,-4.04269472669978,-1.0,0.13809835439583,0.515640267422376,0.107843880019873,0.15,0.15,0.31,-0.227619670879167,0.303128053484475,1.25,,7,SU,2,VTA,VTA_l,,,2.0,22.0,1418,0.659787168165361,0.3195743363307221,,0.001387058385161834,1.54
1427,12,8,0.517809564946644,0.28633128536669,8.71814811524939,18.0,1.22943589945644,0.0109719222462203,1.06,0.96,18.8,1664389.29,7276.95,1363,228.69,736180.68,1266287.52,1.38,1.6,1.16,0,-4.11008070866805,-1.0,0.184895020997538,0.322979398506534,0.207760009542576,0.34,0.43,0.77,-0.107717729181594,0.0944985284647527,1.21,,3,SU,1,VTA,VTA_m,,,2.0,18.0,1427,0.755869668967533,0.5117393379350663,,0.0003105473793740566,2.98
1428,12,8,0.483250563874851,0.29214452845411,10.4052400732773,10.0,0.659732265857999,0.0147424297261431,1.75,1.06,8.4,1772765.45,7792.54,1566,227.47,816418.91,1305369.15,1.35,1.44,1.07,0,4.48585348615082,-0.652482614274764,3.97688006460998,0.0687022661825789,0.634455008610402,0.58,1.57,2.15,-0.243650667309723,0.0141408800089675,11.71,,3,SU,1,VTA,VTA_m,,,2.0,10.0,1428,0.14094437172763336,-0.7181112565447332,,0.0002785416130786008,2.79
1429,12,8,0.490833116965509,0.280887438490739,11.2944781261545,18.0,1.12812451727149,0.0116922666548114,1.06,0.93,18.8,1594672.23,5916.56,1862,269.48,445488.03,1173770.02,0.98,1.23,1.25,0,-4.0884730250615,-1.0,0.0599049129821936,0.43814301253206,0.156047003984643,0.34,0.28,0.61,-0.0963549920892901,0.159793668059117,1.21,,4,SU,1,VTA,VTA_c,,,2.0,18.0,1429,0.6953411387365117,0.39068227747302336,,0.0006045439369041702,2.21
1430,12,8,0.520794443210056,0.294828153824909,6.38157596445097,18.0,1.13540941863352,0.0078684396884097,1.07,0.98,21.6,1333259.44,6345.32,1387,210.08,524599.87,1029014.51,1.32,1.54,1.16,0,-3.71206198815043,-1.0,0.250578607824064,0.365416348525254,0.211660629466356,0.34,0.37,0.71,-0.113688964347642,0.113784695710438,1.18,,4,SU,1,VTA,VTA_c,,,2.0,18.0,1430,0.7323773448882976,0.4647546897765954,,0.00040029728857084363,2.8600000000000003
1431,12,8,0.46941067402959,0.286002254670318,14.2047117537525,6.0,1.66005539979685,0.0255925343325262,1.1,1.0,5.6,1542837.16,8112.08,1107,190.17,897269.86,1217426.81,1.69,1.9,1.13,0,-3.38223018851812,-1.0,0.281298029805097,0.340692840083385,0.260930983166913,0.37,0.55,0.92,-0.106774835817092,0.0744829355601879,1.23,,6,SU,1,VTA,VTA_l,,,2.0,6.0,1431,0.7458830017603469,0.49176600352069383,,0.00021189801622697335,3.59
1432,12,8,0.483636038055704,0.291222698518642,6.94419100581115,16.0,0.35068622851757,0.0057124263350085,4.24,0.75,31.0,2557238.53,4475.09,3536,571.31,525287.47,1747245.0,0.68,0.92,1.36,0,-3.72806644350473,-1.0,0.0875061593537435,0.526318269631578,0.107330514557425,0.15,0.15,0.31,-0.217501231870749,0.305263653926315,1.22,,7,SU,2,VTA,VTA_l,,,2.0,16.0,1432,0.6551713491848457,0.3103426983696913,,0.0010864323687815956,1.6
1433,12,8,0.464396512038746,0.276058651771113,2.62428158292639,12.0,0.399877341155608,0.013681592039801,4.45,0.75,17.2,2646485.03,7658.41,1895,345.52,1341694.79,1902925.03,1.32,1.35,1.02,0,5.38713544229593,-0.61556632380617,4.79912800433307,0.127335869868935,0.888174052897362,0.31,1.66,1.97,-0.541469432813921,0.0137574480310205,7.29,,7,SU,2,VTA,VTA_l,,,2.0,12.0,1433,0.11368440885151673,-0.7726311822969667,,0.00025745873460388083,2.67
1434,12,8,0.458773986200852,0.291065015143849,6.42425537410346,10.0,1.1514100224874,0.0246209160544005,2.32,0.99,6.0,5103365.07,8458.2,1830,603.29,2801260.47,3612346.4,1.26,1.38,1.1,0,5.01444506549055,-0.485666647749648,4.19797129449841,0.096228851947555,0.922606986876241,0.71,1.57,2.27,-0.203636432271655,0.0114097156803373,12.04,,7,SU,2,VTA,VTA_l,,,2.0,10.0,1434,0.10369431918909965,-0.7926113616218008,,0.00021531739287708975,2.6399999999999997
1435,12,8,0.500055766699105,0.278646791417995,36.4090512084872,28.0,3.71018527253284,0.120780841659599,1.42,0.8,7.2,2790885.23,6652.13,3356,419.48,1038477.87,1898711.65,1.01,1.08,1.06,0,6.73061988506885,-0.389709729791413,5.17192596953268,0.0764980768571104,0.951771556040018,0.68,1.78,2.46,-0.252801622696549,0.0080380656318711,17.99,,7,SU,2,VTA,VTA_l,,,2.0,7.2,1435,0.07007106377693428,-0.8598578724461314,,0.0004037742516139829,2.09
1443,12,7,0.27103698645456,0.187452439581445,1.03569677490852,12.0,0.670063588723876,0.0015708451146716,2.12,1.01,9.6,1377809.71,6930.72,1294,198.77,587279.4,1056445.33,1.57,1.75,1.12,0,-3.5385719742939,-1.0,0.284485432872651,0.386928026964355,0.246400383887851,0.34,0.43,0.77,-0.116771402988423,0.0990662876403114,1.19,,3,SU,1,VTA,VTA_m,0.01,0.0,2.0,12.0,1443,0.7210179479815939,0.4420358959631879,1.0,0.0003383444869108924,3.3200000000000003
1444,12,7,0.542919781854342,0.293321207857086,5.53531784504343,18.0,1.11547052152581,0.0062294311236483,1.04,0.97,18.6,2036259.79,8161.96,1250,249.45,1026776.68,1546889.59,1.51,1.72,1.14,0,-4.12250412903483,-1.0,0.184610695073006,0.291592758406788,0.221829919598046,0.37,0.46,0.83,-0.0987175579227505,0.0861061838937857,1.18,,3,SU,1,VTA,VTA_m,0.0,0.0,2.0,18.0,1444,0.7742378497333207,0.5484756994666415,,0.0002428857384573068,3.23
1445,12,7,0.405307695986244,0.246995433579134,2.18231459260718,30.0,0.982759930128351,0.0026833631484794,1.57,0.99,5.8,1666210.93,6888.51,1461,241.85,784062.56,1263753.7,1.35,1.54,1.14,0,-4.09962352517563,-1.0,0.163524268257285,0.359622454372162,0.207234905563729,0.37,0.34,0.71,-0.0969603556881071,0.12360204130656,1.19,,3,SU,1,VTA,VTA_m,0.0,0.0,2.0,30.0,1445,0.735498297181164,0.470996594362328,,0.0003083624124974638,2.89
1446,12,7,0.59236611068679,0.285577997344959,3.4759597162916,28.0,1.08250272900705,0.0038371548900327,1.14,0.97,30.6,1744489.68,6251.1,1593,279.02,597535.03,1313274.35,1.2,1.38,1.15,0,-3.93992596370364,-1.0,0.123071748128045,0.423027953123719,0.188225027442387,0.37,0.31,0.68,-0.093589312344004,0.142302795312371,1.22,,4,SU,1,VTA,VTA_c,0.0,0.0,2.0,28.0,1446,0.7027268844613198,0.4054537689226395,,0.00046673376110849176,2.58
1447,12,7,0.416072743733277,0.256390544814908,1.82450477715512,48.0,0.811453153316987,0.0017831669044222,1.14,1.0,14.8,1534152.05,6320.68,1340,242.68,571879.52,1168058.25,1.38,1.57,1.13,0,-3.66927296350244,-1.0,0.324359483015211,0.325182035534314,0.219773109321621,0.34,0.4,0.74,-0.120396316637747,0.101937079656486,1.21,,4,SU,1,VTA,VTA_c,,,2.0,14.8,1447,0.7546133083495955,0.5092266166991911,,0.0004241751150366128,2.95
1448,12,7,0.50064266343529,0.273170177104223,37.9626455745127,194.0,3.39827481290219,0.10991722790602,1.24,0.86,4.8,3806583.29,7264.48,2415,523.93,1637684.26,2627642.97,1.08,1.17,1.09,0,6.32608340115425,-0.445915123200429,5.12921037259417,0.0857626898561421,0.913611241604775,0.65,1.78,2.43,-0.26548216646641,0.0091668588458029,21.07,,7,SU,2,VTA,VTA_l,17.53,15.93,0.0,4.8,1448,0.07998297500868626,-0.8400340499826275,0.09127210496292082,0.00031981893583379043,2.25
1457,12,6,0.592591923466407,0.313343651416426,10.3639670349376,8.0,1.40858644891605,0.0197670528844692,1.26,0.98,15.6,1559538.77,7722.09,1250,201.93,712200.04,1218987.84,1.47,1.66,1.13,0,-3.25520173850803,-1.0,0.298990964148054,0.456719002345814,0.256985895669486,0.34,0.49,0.83,-0.118090087649823,0.0910449376466133,1.28,,3,SU,1,VTA,VTA_m,,,2.0,8.0,1457,0.6864741919269669,0.37294838385393375,,0.00028344952499218944,3.13
1459,12,6,0.4852087565694,0.277417109371741,4.60900905969248,38.0,1.24336400105696,0.0015044792450249,1.1,0.87,10.8,1528561.58,6572.14,1512,232.55,555553.59,1148543.39,1.26,1.51,1.2,0,-3.94350908150683,-1.0,0.126775133794454,0.411617085838403,0.196353784353465,0.34,0.31,0.65,-0.102434103072223,0.14116170858384,1.18,,4,SU,1,VTA,VTA_c,,,2.0,38.0,1459,0.7084074073856007,0.4168148147712014,,0.00041841633546313336,2.77
1460,12,6,0.483608741182813,0.303715171027187,3.1690088960071,16.0,0.943449532923217,0.0031828128108215,1.11,0.99,15.0,1572667.08,6103.93,1487,257.61,538317.57,1199487.23,1.29,1.44,1.12,0,-4.14234104473704,-1.0,0.222792446705941,0.35933491256799,0.195770244820164,0.34,0.37,0.71,-0.11116294970054,0.113277909380666,1.22,,4,SU,1,VTA,VTA_c,,,2.0,16.0,1460,0.7356538780504417,0.47130775610088343,,0.0004783176231775108,2.73
1461,12,6,0.51889519999248,0.28993708769997,7.31030943241022,20.0,0.472892402022157,0.00349228248685,1.68,0.91,19.2,1303609.62,6318.36,1768,206.29,430291.71,952448.55,1.08,1.23,1.14,0,-4.18697002778053,-1.0,0.0939271331814867,0.403305359682326,0.169916343190897,0.34,0.25,0.58,-0.0994479211983168,0.175413169960291,1.19,,5,SU,1,VTA,VTA_l,,,2.0,20.0,1461,0.7126032784670441,0.4252065569340882,,0.0004791892180683766,2.31
1464,12,6,0.492274894572684,0.293170768199287,3.75774172720962,28.0,0.0,0.0,1.32,0.77,14.0,6001230.77,6345.9,1928,945.54,1869294.31,4335337.28,1.11,1.08,0.97,0,-1.63084143222341,-1.0,0.65310160370711,0.0698941014361195,0.156307681402694,0.18,0.86,1.04,-0.275516933951181,0.0382105036227185,1.51,,7,SU,2,VTA,VTA_l,,,2.0,28.0,1464,0.6049234951786884,0.20984699035737678,,0.0005055715180060995,2.1900000000000004
1471,12,5,0.497413516402115,0.284396904757169,35.7742797180122,12.0,0.764196535714118,0.0287852237745678,2.74,0.72,23.2,834229.36,2709.64,3415,307.76,52186.07,629276.05,0.58,0.65,1.11,0,-5.42229182781195,-1.0,0.313728682130354,0.461998438952398,0.107458839120429,0.15,0.15,0.31,-0.262745736426071,0.292399687790479,1.22,,3,SU,1,VTA,VTA_m,,,2.0,12.0,1471,0.683995258378357,0.36799051675671396,,0.0058627842548352824,1.23
1473,12,5,0.493207797103103,0.297647879225625,40.1660964133327,14.0,0.446871657994804,0.0137004791793211,0.84,0.68,16.8,1528247.81,7721.25,1737,197.9,523742.76,1143546.35,1.23,1.47,1.2,0,-5.04197184497054,-1.0,0.151970363311947,0.192860773611571,0.162044122052098,0.37,0.25,0.61,-0.0959975302759955,0.149107596701447,1.09,,3,SU,1,VTA,VTA_m,,,2.0,14.0,1473,0.8383208016576359,0.6766416033152718,,0.0003777145297331953,2.7
1474,12,5,0.51821036495217,0.284821523534936,11.9816864706838,12.0,1.33239168339237,0.0151305183970135,1.05,0.95,22.2,1149993.13,5798.63,1487,198.29,380812.47,887520.73,1.26,1.47,1.17,0,-3.51079108018023,-1.0,0.445495033457365,0.311308977480554,0.219337721687948,0.28,0.4,0.68,-0.160610559273041,0.100869921344658,1.22,,4,SU,1,VTA,VTA_c,,,2.0,22.2,1474,0.691804521533484,0.38360904306696814,,0.0005204314964753227,2.73
1475,12,5,0.495340859946468,0.288136881637831,10.9526032746581,12.0,1.14797608598539,0.011787636903657,1.03,0.94,8.2,1026940.5,6903.11,1566,148.74,363414.32,743970.65,1.2,1.35,1.13,0,-2.92291714640884,-1.0,0.590615119486755,0.263130430544687,0.227256570181367,0.25,0.55,0.8,-0.198826889935844,0.0701739128080381,1.28,,5,SU,1,VTA,VTA_l,,,2.0,12.0,1475,0.6286875987464967,0.2573751974929934,,0.0004091174719455822,2.55
1476,12,5,0.49979685728899,0.286669282313957,11.7753276737198,18.0,1.22166289656839,0.0151079136690647,1.25,0.94,23.6,983590.95,5714.29,1708,172.1,299378.26,730817.63,1.04,1.29,1.24,0,-2.9864023639628,-1.0,0.0757093728826887,0.545258864564645,0.169729501603901,0.34,0.28,0.61,-0.0977917611711533,0.171695429396071,1.32,,5,SU,1,VTA,VTA_l,,,2.0,23.6,1476,0.6471407625813789,0.29428152516275774,,0.000574527768886674,2.33
1479,12,5,0.483371032055017,0.284321208647192,3.6717634218419,20.0,0.0,0.0,1.3,0.72,34.2,8679439.49,7247.32,1768,1197.44,3781562.69,6384987.96,1.11,1.41,1.28,0,2.72275444889414,-1.0,2.0022647580313,0.116111754007737,0.374850662923693,0.31,1.04,1.35,-0.300226475803129,0.0328268162943453,2.42,,7,SU,2,VTA,VTA_l,,,2.0,34.2,1479,0.3330818833765141,-0.3338362332469717,,0.0003165519247449613,2.52
1487,12,4,0.491236098253575,0.289279718844433,11.4083630440887,12.0,0.239582117439344,0.0060255483248975,3.17,0.82,19.0,952860.33,2841.75,3475,335.19,66478.12,713211.16,0.61,0.68,1.1,0,-5.81053710226553,-1.0,0.371501620638256,0.37425691437759,0.106921208631177,0.15,0.12,0.28,-0.274300324127652,0.343564228594398,1.15,,3,SU,1,VTA,VTA_m,,,2.0,12.0,1487,0.7276659768183932,0.4553319536367864,,0.005016814763405675,1.29
1488,12,4,0.516603779702873,0.272898494884584,11.6698798017809,20.0,0.662038875086464,0.0065450166243422,1.24,0.86,21.2,1822576.04,6162.75,2176,295.69,573740.23,1315779.99,0.98,1.2,1.22,0,-4.56388819471112,-1.0,0.0194069948146107,0.387305572370884,0.150346879564186,0.22,0.25,0.46,-0.145629570687801,0.173413196546361,1.23,,3,SU,1,VTA,VTA_m,,,2.0,20.0,1488,0.720821728042954,0.441643456085908,,0.0005151071382431958,2.1799999999999997
1489,12,4,0.478997036255955,0.295997251587835,4.38376630388381,16.0,1.07598335579585,0.0058544744912182,1.17,1.0,20.2,1689661.57,7422.84,1363,227.6,764024.82,1276385.15,1.38,1.57,1.13,0,-4.11677267521223,-1.0,0.195686324329624,0.344282702019767,0.200157337766055,0.4,0.4,0.8,-0.0919758711022786,0.103406361693828,1.21,,3,SU,1,VTA,VTA_m,,,2.0,16.0,1489,0.7438911461833982,0.48778229236679643,,0.00029780736579152736,2.95
1490,12,4,0.526108550093759,0.275725649319739,5.90154113123726,20.0,0.266922450158318,0.0011389521640091,1.04,0.91,17.8,1772457.6,6375.61,1708,277.96,590936.7,1306981.67,1.14,1.29,1.14,0,-4.98556360273402,-1.0,0.136942611156083,0.315370525456031,0.173439523076548,0.34,0.31,0.65,-0.103358419196007,0.131537052545603,1.13,,4,SU,1,VTA,VTA_c,,,2.0,20.0,1490,0.7602420615691583,0.5204841231383165,,0.0004701507232584524,2.4299999999999997
1491,12,4,0.533997693145015,0.279795009448004,5.6711864171019,58.0,1.40194248269423,0.004794741945911,1.1,0.88,17.0,1450250.53,7223.21,1363,200.75,627438.61,1105328.66,1.35,1.69,1.25,0,-3.72734934963209,-1.0,0.155387302041657,0.391863183815258,0.215919072632107,0.28,0.43,0.71,-0.128376366893517,0.099418798843947,1.19,,4,SU,1,VTA,VTA_c,,,2.0,58.0,1491,0.7184614203666803,0.4369228407333605,,0.00031984928414941985,3.04
1493,12,4,0.503913200843397,0.290054005056054,4.90068961464912,22.0,0.849104579630895,0.0041147132169576,1.3,0.95,21.8,1286423.32,6616.51,1649,194.4,433649.4,943270.3,1.14,1.32,1.16,0,-3.99900499663408,-1.0,0.153057051515748,0.40430755520049,0.178556022421471,0.34,0.25,0.58,-0.104823368319613,0.175538444400061,1.19,,5,SU,1,VTA,VTA_l,,,2.0,22.0,1493,0.7120947233366071,0.4241894466732142,,0.00044808753749621405,2.46
1495,12,4,0.501506843550039,0.302271010737425,4.30066752106574,20.0,0.0,0.0,1.42,0.7,17.0,3959478.62,7472.6,1436,529.8,1672761.11,2948161.78,1.14,1.51,1.32,0,2.23428345287252,-1.0,1.86554258076524,0.105684889323758,0.380639374015893,0.34,0.89,1.23,-0.260503870978658,0.0381270651490951,2.16,,7,SU,2,VTA,VTA_l,,,2.0,20.0,1495,0.34897405004986914,-0.3020518999002617,,0.00031662157299354476,2.65
1496,12,4,0.504139545297433,0.283213628992694,7.88949620402087,16.0,0.405521866528777,0.008093560004647,3.61,0.76,36.4,2288912.8,4256.6,3475,537.61,436706.88,1593577.98,0.68,0.89,1.32,0,-3.73648473670361,-1.0,0.072916036438004,0.560742402984317,0.111826459057821,0.12,0.18,0.31,-0.268229009109499,0.260123733830719,1.31,,7,SU,2,VTA,VTA_l,,,2.0,16.0,1496,0.6407207224509863,0.28144144490197265,,0.0012295409371539479,1.57
1502,12,3,0.524630971999349,0.283172868870039,34.8097888385777,12.0,0.192163076259255,0.0072485167387043,2.73,0.65,14.0,917004.74,2564.54,3597,357.43,45034.15,656554.91,0.52,0.61,1.18,0,-3.62137031752416,-1.0,0.424003934847103,0.586368719739906,0.096894117786089,0.15,0.12,0.28,-0.284800786969421,0.396592179934976,1.5,,3,SU,1,VTA,VTA_m,,,2.0,12.0,1502,0.6303704728645655,0.2607409457291311,,0.007874367889375077,1.13
1503,12,3,0.454688420171381,0.299580919081694,16.6772244231644,12.0,0.75360535277616,0.0172030558305471,2.07,0.83,19.8,1221301.29,5485.0,2544,222.62,318745.2,872799.47,0.89,1.04,1.17,0,-6.03150939489774,-1.0,0.102304996404235,0.24867543925391,0.136019678884378,0.22,0.28,0.49,-0.157472142343462,0.138741715472656,1.14,,3,SU,1,VTA,VTA_m,,,2.0,12.0,1503,0.8008486181144918,0.6016972362289837,,0.0006979387450433088,1.9300000000000002
1504,12,3,0.504861047074139,0.293331991216936,8.25419501597014,20.0,1.02001350996771,0.0081518662490093,1.03,0.96,22.4,1489808.49,5654.27,1539,263.44,487525.18,1151628.1,1.26,1.41,1.12,0,-4.05576575706549,-1.0,0.274638369002727,0.352399976504538,0.199700507570763,0.31,0.31,0.61,-0.127463836900273,0.135239997650453,1.18,,4,SU,1,VTA,VTA_c,,,2.0,20.0,1504,0.7394262181108848,0.4788524362217696,,0.0005400699999930298,2.67
1506,12,3,0.306000655921088,0.186007081955632,5.88677550803094,16.0,1.07273913895104,0.0107953643435466,1.8,0.92,26.6,1194855.03,6473.06,1678,184.56,387703.76,869145.15,1.14,1.29,1.14,0,-4.12955147167265,-1.0,0.141068606132104,0.38269399588638,0.176644629089083,0.37,0.28,0.65,-0.095089050511009,0.153632666209597,1.22,,5,SU,1,VTA,VTA_l,,,2.0,26.6,1506,0.7232258207347947,0.4464516414695894,,0.0004758070570415732,2.4299999999999997
1508,12,3,0.475817199705593,0.278549136890117,5.59645511574155,18.0,0.0,0.0,1.49,0.67,22.4,6985617.61,8574.44,1363,814.61,3175958.83,4980044.57,1.01,1.35,1.33,0,3.05758430688653,-1.0,2.39021613146663,0.146654566253199,0.471233305114963,0.37,0.86,1.23,-0.282518010955552,0.0409519487947572,2.39,,7,SU,2,VTA,VTA_l,,,2.0,18.0,1508,0.29496644497629515,-0.4100671100474097,,0.00025642684799077143,2.3600000000000003
1509,12,3,0.505002312189136,0.291700085656353,8.92735206289865,16.0,1.12284632367735,0.0181799148579803,2.17,0.88,22.2,1704907.69,4654.72,3025,366.2,319103.53,1202023.11,0.74,0.95,1.29,0,-4.17673198277009,-1.0,0.0191099577899393,0.52188035431584,0.121234954938923,0.15,0.18,0.34,-0.203821991557988,0.253646725719306,1.23,,7,SU,2,VTA,VTA_l,,,2.0,16.0,1509,0.6570818771424046,0.3141637542848092,,0.0011462744842836907,1.69
1513,12,2,0.439057737876276,0.268385908443632,16.4179873561569,14.0,0.192025666738268,0.0054016513619878,5.44,0.67,22.8,937892.33,3526.43,3078,265.89,102451.43,682375.79,0.71,0.77,1.09,0,-6.12752754867403,-1.0,0.312991677907356,0.304530064401874,0.119586412005107,0.18,0.15,0.34,-0.218831946317891,0.260906012880375,1.15,,3,SU,1,VTA,VTA_m,,,2.0,14.0,1513,0.7616194503180693,0.5232389006361385,,0.002588560527085403,1.48
1514,12,2,0.508343601437196,0.285893160390659,3.68532159566809,28.0,1.23130014447636,0.0051572975760701,1.27,1.0,8.4,1477569.72,5308.41,1487,278.29,427120.92,1140266.42,1.29,1.41,1.1,0,-3.56775972531552,-1.0,0.344483256561891,0.384090462173343,0.206520306524088,0.31,0.34,0.65,-0.134448325656189,0.125826405652122,1.22,,4,SU,2,VTA,VTA_c,,,2.0,28.0,1514,0.722496128200875,0.4449922564017501,,0.0006511242732526344,2.7
